湾湾频道,#genre#
IHOT爱科学,http://192.168.2.3:35455/itv/6000000006000160630.m3u8?cdn=wasusyt
IHOT爱浪漫,http://192.168.2.3:35455/itv/6000000006000040630.m3u8?cdn=wasusyt
IHOT爱历史,http://192.168.2.3:35455/itv/6000000006000150630.m3u8?cdn=wasusyt
IHOT爱旅行,http://192.168.2.3:35455/itv/6000000006000250630.m3u8?cdn=wasusyt
IHOT爱奇谈,http://192.168.2.3:35455/itv/6000000006000270630.m3u8?cdn=wasusyt
IHOT爱青春,http://192.168.2.3:35455/itv/6000000006000100630.m3u8?cdn=wasusyt
IHOT爱赛车,http://192.168.2.3:35455/itv/6000000006000240630.m3u8?cdn=wasusyt
IHOT爱体育,http://192.168.2.3:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
IHOT爱玩具,http://192.168.2.3:35455/itv/6000000006000220630.m3u8?cdn=wasusyt
IHOT爱喜剧,http://192.168.2.3:35455/itv/6000000006000010630.m3u8?cdn=wasusyt
IHOT爱悬疑,http://192.168.2.3:35455/itv/6000000006000050630.m3u8?cdn=wasusyt
IHOT爱幼教,http://192.168.2.3:35455/itv/6000000006000180630.m3u8?cdn=wasusyt
IHOT爱院线,http://192.168.2.3:35455/itv/6000000006000030630.m3u8?cdn=wasusyt

咪咕体育【肥羊】,#genre#
咪咕1,http://192.168.2.3:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕2,http://192.168.2.3:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕3,http://192.168.2.3:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕4,http://192.168.2.3:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕5,http://192.168.2.3:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕6,http://192.168.2.3:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕7,http://192.168.2.3:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕8,http://192.168.2.3:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕9,http://192.168.2.3:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕10,http://192.168.2.3:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕11,http://192.168.2.3:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕12,http://192.168.2.3:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕13,http://192.168.2.3:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕14,http://192.168.2.3:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕15,http://192.168.2.3:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕16,http://192.168.2.3:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕17,http://192.168.2.3:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕18,http://192.168.2.3:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕19,http://192.168.2.3:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕20,http://192.168.2.3:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕21,http://192.168.2.3:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕22,http://192.168.2.3:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕23,http://192.168.2.3:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕24,http://192.168.2.3:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕25,http://192.168.2.3:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕26,http://192.168.2.3:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕27,http://192.168.2.3:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕28,http://192.168.2.3:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕29,http://192.168.2.3:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕30,http://192.168.2.3:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕31,http://192.168.2.3:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕32,http://192.168.2.3:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕33,http://192.168.2.3:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕34,http://192.168.2.3:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕35,http://192.168.2.3:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕36,http://192.168.2.3:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕37,http://192.168.2.3:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕38,http://192.168.2.3:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕39,http://192.168.2.3:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕40,http://192.168.2.3:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕41,http://192.168.2.3:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕42,http://192.168.2.3:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕43,http://192.168.2.3:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕44,http://192.168.2.3:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕45,http://192.168.2.3:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕46,http://192.168.2.3:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
咪咕47,http://192.168.2.3:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
咪咕48,http://192.168.2.3:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
咪咕49,http://192.168.2.3:35455/itv/2000000003000000063.m3u8?cdn=hnbblive
咪咕50,http://192.168.2.3:35455/itv/2000000003000000064.m3u8?cdn=hnbblive
咪咕51,http://192.168.2.3:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
咪咕52,http://192.168.2.3:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
咪咕53,http://192.168.2.3:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
咪咕54,http://192.168.2.3:35455/itv/1000000006000270003.m3u8?cdn=ystenlive
咪咕55,http://192.168.2.3:35455/itv/1000000006000270004.m3u8?cdn=ystenlive
咪咕56,http://192.168.2.3:35455/itv/1000000006000270005.m3u8?cdn=ystenlive
咪咕57,http://192.168.2.3:35455/itv/1000000006000270006.m3u8?cdn=ystenlive

土鳖直播,#genre#
中天新闻-YT1,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻2-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
TVBS新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV82.m3u8
TVBS新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV83.m3u8
中视新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
民视新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
凤凰资讯-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
凤凰资讯-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
台视新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
三立新闻-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
凤凰卫视-YT,https://ghproxy.net/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8

经典老片,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
鸡毛信,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/41fcf9fefcf247c78e2d64c7af5d6edd/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
马兰花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c89d105b9661464bb8c5c5f46977f6c4/850.m3u8
羊城暗哨,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/215e7a6713884bcab8cc461e245531af/850.m3u8
冰山上的来客,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c86d45b176d642738dabf9da7361653b/850.m3u8
51号兵站,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/fa6557276d644b5ea399956a6bf94e59/850.m3u8
红日,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f2ee6e22cd894be1bc8c90b19f47ae2e/850.m3u8
战火中的青春,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/be0d797e3b494f5fa1cb6d48d29643f3/850.m3u8
英雄虎胆,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b7fcd0d4ebb045fe8e653ee71b4ef8fc/850.m3u8
突破乌江,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bf8ccfff8bc949a6a2ed6bcda45eb4e2/850.m3u8
三进山城,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ee157540ff2540ada0250edf3f6a3e0a/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
少林寺,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8af9ff377238407e927e597a1af47788/850.m3u8
英雄儿女,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/479d044b7a3d465fa3a5b850d36b219c/850.m3u8
大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
泉水叮咚,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8b039f6988a04ca8b086d35031a77204/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
李双双,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bac928d747984ed3bd17550879522f89/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8
柳毅传书,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/2ee71b96a3574889829e17d70b3f3c02/2000.m3u8
卷席筒,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8bebd13583e341e1b9d9e1180d36aaaa/850.m3u8
铡刀下的红梅,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/6f0817bfbedd42c682d9152abd5402a3/850.m3u8
墙头马上,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c45285c6b2ac46a58d49c9351b18e369/850.m3u8
花为媒,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/48da40a19746409997717371a80fd9e6/2000.m3u8
牛郎织女,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/adc6931516694659a7b54176e4b38299/2000.m3u8
梁山伯与祝英台,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/427eb50cc6844d47bcd35d2fac737a0a/850.m3u8
铁弓缘,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/e19f3238b0ba4849aa50d6b7f1118ab9/2000.m3u8
碧玉簪,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9e90b1a2872b476b8a4f9882f9b63cde/850.m3u8
野猪林,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d2ddcbd8cdba4473a541687e683c1aca/850.m3u8
五女拜寿,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c38771a355214e97a855c213693a1153/850.m3u8
杜鹃山01,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/f468a89e0e394a718474523afe37c702/850.m3u8
杜鹃山02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5f76957927c5421e8bd75d0f53c95e4a/850.m3u8
红灯记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/84fd88d42e65413a90b9a8b54b685fde/850.m3u8
奇袭白虎团,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8d476d0de4a343bd8c77c8a83331fc16/850.m3u8
智取威虎山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b59e746e354d4c0baefaca2f031eec25/850.m3u8
沙家浜,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6241c3f25a9a4dda9b05b9ba185500e0/850.m3u8
红楼梦01,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f66e935661b44ff6b80a290537d5d204/2000.m3u8
红楼梦02,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/10470613ead24f5cb435137b5f39ab98/2000.m3u8
追鱼,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/3515e586d18743be99eb6cc2004cb995/2000.m3u8
穆桂英大战洪州,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/aaa5a373d97a47d1bc95b1418b672b33/2000.m3u8
秦香莲,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
王老虎抢亲,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/3b6ae81ae49f4c72b0c977023565c762/850.m3u8
女驸马,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ba29b790f8ec435ba94fc072558431f0/850.m3u8
天仙配,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/1cd056751daf430a943e63e6428c40d7/850.m3u8
李二嫂改嫁01,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/90846f6758524d78997aad89df8c37e0/850.m3u8
李二嫂改嫁02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/47a9c8216d344c2dd45f11949dbbecb5/850.m3u8
林海雪原,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5023f1dcc73b4090962ee31e017fb8e3/850.m3u8
万水千山,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/8804d527d9d94b818b42624730203fa9/850.m3u8
孙悟空三打白骨精,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e34b7a2f93d4efeaf7a583409b270cc/850.m3u8
